,JID,Abstract,New_item,New_clause,cat
3153,"ILDV,108,婚,13,20190416,1",原告主張：被告于民國79年結婚，婚後雙方原同住于宜蘭縣，後搬至羅東禮運路。被告婚後無正常工作，且有賭博習慣與負債，並曾返家翻箱倒櫃，意圖搜刮財物，婚後亦從未負擔家計及扶養子女，然於結婚後三年就習慣性不回家與他人同居，雙方搬至禮運路後被告離家情形更嚴重，迄今被告已約10年未再回雙方位於羅東禮運路之住所與原告同住。因此，綜上情節，顯見被告已惡意遺棄原告于繼續狀態中，且被告約于10年前離家並隨即失去音訊迄今，是雙方之婚姻顯有難以維持之重大事由，因此請求法院判決離婚。,2,0,9
3154,"ILDV,108,婚,108,20201218,2",原告主張：被告為美國人，被告于105年入境來台，雙方並於105年結婚，婚後被告與原告同住于宜蘭縣，嗣被告與原告同住數日後即於105年出境返回美國，被告在返回美國前曾允諾要協助原告辦理入境美國手續，若原告可以入境美國，之後雙方要在美國共同生活等事，惟原告入境美國手續無法辦妥，原告乃致電要求被告返台同住，然遭被告拒絕，此後雙方一直分居迄今，被告且未負擔任何家庭生活費用，是被告未再來台與原告履行同居生活義務及未負擔家庭生活費用，顯系惡意遺棄原告繼續狀態中。又雙方雖有臉書及電話之聯繫方式，然甚少聯絡，原告曾向被告表示要訴請離婚，被告表示隨便你，足認被告應無意願與原告維繫婚姻關係。因此請求法院判決離婚。,1,5,3
3155,"ILDV,108,婚,105,20200619,1",原告主張：雙方於民國97年結婚，婚後雙方共同居住于宜蘭縣共同生活于宜蘭縣，嗣被告因細故離家出走，於100年自臺灣出境後即未再入境返回雙方共同住所。被告前已在中國對原告提起離婚之訴，業經中國判准離婚確定。顯見被告無意再與原告共同經營婚姻，自系惡意遺棄原告，且其狀態仍在繼續中，為此請求法院判決離婚。,1,5,3
3156,"ILDV,107,婚,97,20190521,1",原告主張：被告于民國107年結婚，於107年來台與原告同住于宜蘭縣，被告于107年中秋前夕與原告爭吵後前往被告阿姨家住宿散心，原告約2天后即去接被告返家，且未察覺被告有何異狀，惟被告于返家之翌日竟不告而別，且行蹤不明、聯絡不上，因此請求法院判決離婚。,2,0,9
3157,"ILDV,107,婚,90,20190726,1",原告主張：雙方於民國106年結婚，婚後被告于106年入境，共同居住于宜蘭縣。嗣被告稱父親生病，于107年3月間出境，107年4月初再入境，自107年4月13日起即離家出走，未再返家，行蹤不明，亦無音訊。顯見被告無意再與原告共同生活，自系惡意遺棄原告，且其狀態仍在繼續中，因此請求法院判決離婚。,1,5,3
3158,"ILDV,107,婚,72,20190110,1",原告主張：被告于民國88年在大陸地區結婚，並于同年9月1日至戶政事務所登記，婚後被告來台與原告同住于宜蘭縣蘇澳鎮，然被告婚後數次往返臺灣及大陸地區，最後於93年8月2日竟無故返回大陸地區迄今未與原告同住，且音訊全無，顯系惡意遺棄原告繼續狀態中，且雙方僅有夫妻之名，並無夫妻之實，有難以維持婚姻之重大事由，因此請求法院判決離婚。,2,0,9
3159,"ILDV,107,婚,68,20190326,1",原告主張：被告謝霞于民國90年在大陸地區結婚，並於90年完成登記，婚後被告于90年來台與原告同住于宜蘭縣，然被告自91年2月21日起無故離家，至今逾16年余，顯見被告已惡意遺棄原告于繼續狀態中，因此請求法院判決離婚。,1,5,3
3160,"ILDV,107,婚,66,20190514,1",原告主張：原告與越南國國民之黎氏柑（lethicam）於民國99年結婚，於100年來台與原告同住于宜蘭縣，雙方並均至武陵農場工作，後因文化差異導致生活理念、金錢價值觀念差異太大，乃經常發生爭執，為此被告曾提過離婚，表明雙方婚姻已不可能繼續維持，但原告仍依傳統觀念希望能修補夫妻感情，料嗣原告因父親生病乃自武陵返回宜蘭照顧父親，獨留武陵工作之被告竟于未告知原告之情形下，於103年出境返回越南，一、兩年間音訊全無，後過許久始經由被告在臺灣的姐姐致電原告，告知原告不用再費心找被告，因為被告已在越南結婚等情，另被告在越南曾對原告提起離婚訴訟，原告並經由鈞院105年度家助字第6號收受越南法院之離婚訴訟文書，但未收到判決結果，足認被告已無維持雙方婚姻之意願，又雙方分居迄今4年多，期間並無任何聯絡，空有夫妻之名而無夫妻之實，至此原告亦已無意維持婚姻，足見雙方婚姻客觀上已生無法回復之破綻，因此請求法院判決離婚。,2,0,9
3161,"ILDV,107,婚,54,20190103,1",原告主張：被告于民國82年在大陸地區結婚，並於83年至戶政事務所登記結婚，婚後被告來台與原告同住在宜蘭縣，然被告自92年間起即自行離家居住，迄今未與原告同住，雙方分居已達15、16年之久，期間原告之母詢問被告是否願返家同住，遭被告拒絕，且被告未曾告知原告聯繫方法，系雙方實際上已經因婚姻而共同生活之關係，亦已無法繼續維持婚姻。因此原告請求法院判決離婚。,2,0,9
3162,"ILDV,107,婚,43,20190103,1",原告主張：被告為印尼國人，雙方於民國93年在印尼地區結婚，並于同年8月19日登記結婚，婚後同住在宜蘭縣，惟被告于結婚2、3年後無故離家，經原告報案協尋，員警始于100年尋獲被告，並于尋獲當日遣返被告回國。茲因被告無故離家後，即未與原告履行同居生活義務，且迄今音訊全無，顯系惡意遺棄原告繼續狀態中，因此請求法院判決離婚。,1,5,3
3163,"ILDV,107,婚,42,20190103,1",原告主張：被告于民國91年在大陸地區結婚，婚後被告來台與原告同住在宜蘭縣，然共同生活1個月後，原告工作返家時，發現被告無故離家且音訊全無，迄今未與原告同住，顯見被告已惡意遺棄原告于繼續狀態中，因此請求法院判決離婚。,1,5,3
3164,"ILDV,107,婚,41,20190103,1",原告主張：被告為越南國人，雙方於民國106年結婚，惟被告迄今仍未入境臺灣履行同居義務。期間原告多次催促，被告卻一再拖延，並由介紹人即其胞妹表達不來臺灣之意，顯系惡意遺棄原告繼續狀態中，為此原告請求法院判決離婚。,1,5,3
3165,"HLDV,110,婚,8,20210929,1",原告主張：雙方於民國103年結婚，婚後曾同居在花蓮，惟雙方現已分居5、6年，原告發現被告有多次外遇情事，不願負擔家用，亦有飲酒慣行。被告于108年間另與他人交往同居，同村之人均見被告與外遇對象出雙入對、舉止親密。雙方形同陌路，無法維持婚姻。因此原告請求法院判決離婚。,1,5,3
3166,"HLDV,110,婚,76,20211230,1",原告主張：雙方於民國81年結婚，婚後育有1女甲，然婚後所有家計均由原告負擔，被告未曾支付任何家庭生活費用；尤有甚者，被告自102年間離開雙方共同住所後即未曾返家，偶有打電話亦系因經濟發生問題才與原告聯繫；迄今，被告不知去向，既未與原告同居，亦未曾支付任何家庭生活費用顯系惡意遺棄原告在繼續狀態中等情。因此請求法院判決離婚。,1,5,3
3167,"HLDV,110,婚,62,20211229,1",原告主張：雙方於民國108年結婚，婚後同住在花蓮縣數月後，被告稱其要出國打工即前往加拿大，並於109年返回臺灣，但被告回台後即未與原告聯繫，原告于110年前往被告高雄娘家，被告家人稱被告離家出走，亦不知被告去向。被告回台迄今，原告均未見到被告，警方曾于尋獲被告，但被告拒絕與原告聯繫。被告顯然惡意遺棄原告于繼續狀態中，則任何人倘處於與原告相同之處境，均無繼續維持婚姻之意願，因此請求法院判決離婚。,2,0,9
3168,"HLDV,110,婚,61,20211123,2",原告主張：雙方於民國92年結婚，因這段婚姻系雙方各自的第二次婚姻，原告對這段婚姻相當重視與珍惜；然自107年初起，被告常藉口吵鬧不休，致原告精神、心理遭受極端的摧殘，痛不欲生；尤有甚者，107年農曆春節過後，被告表示要到台中工作，自此不再回花蓮居住，一開始有打幾通電話，漸漸地連電話也不打了，甚至不斷搬住處（聽說搬到高雄)，嗣後手機竟也暫停使用，就是不想要讓原告知道其新住處及聯絡電話，被告家人更屢屢佯稱不知被告去向；原告為此非常傷心，嗣後輾轉打聽，仍查無被告定居地及新手機號碼；不只如此，被告于107年離家前甫貸款購買汽車，卻不按時繳納車貸，所積欠高額債務轉由原告代償，債主甚至要查封原告的財產，因此請求法院強制執行之窘境。因此請求法院判決離婚。,1,5,3
3169,"HLDV,110,婚,60,20211029,1",原告主張：被告原系大陸地區人民，兩人於民國90年在大陸地區結婚，婚後被告于95年入境臺灣，與原告共同住在花蓮縣新城鄉之戶籍地，被告嗣于98年在台初設戶籍；婚姻關係存續期間，被告少有工作及收入，甚至與人賭博竟向原告友人借貸新臺幣130萬元；106年雙方因故發生爭執，被告竟即騎車奪門而出，從此未再回家；4年多以來，被告既未盡同居義務，亦未支付任何家庭生活費用顯系惡意遺棄罹患病痛之原告在繼續狀態中等情。因此請求法院判決離婚。,1,5,3
3170,"HLDV,110,婚,46,20211110,1",原告主張：雙方於民國92年結婚，在花蓮縣共同居住約半年後，被告即無正當理由不知去向，且未與原告聯絡，迄今近18年。雙方婚姻已名存實亡，毫無連結，婚姻已形同破毀而無從回復，因此請求法院判決離婚。,2,0,9
3171,"HLDV,110,婚,45,20211230,1",原告主張：雙方本為夫妻，離婚後複於95年在大陸地區結婚，並於96年在臺灣地區辦理結婚戶籍登記，兩人共同住在花蓮縣玉裡鎮之戶籍地，婚後未久，被告于96年出境返回大陸地區後即未再來台。因此原告請求法院判決離婚。,2,0,9
3172,"HLDV,110,婚,31,20211022,1",原告主張：兩造於民國92年結婚。嗣被告入境後，於93年1月20日因非法打工遭遣返，其後原告再與被告聯繫，被告已不願再回臺灣，兩造多年未聯絡，婚姻存有難以繼續維持之重大事由，因此請求法院判決離婚。,2,0,9
3173,"HLDV,110,婚,30,20210820,1",原告主張：被告于民國96年在結婚，婚後被告來台生活多年，然被告于108年返回大陸後，以通訊軟體聯繫原告表示要離婚、不願回台，後因疫情關係，無意願亦無法來台辦理，而分居迄今，雙方有難以維持婚姻之重大事由，因此請求法院判決離婚。,2,0,9
3174,"HLDV,110,婚,23,20210511,1",原告主張：被告于民國80年間離去共同住所，自此行蹤不明，既未與原告同居，亦未再支付任何家庭生活費用，顯系惡意遺棄原告在繼續狀態中等情。因此請求法院判決離婚。,1,5,3
